what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1434595882989
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1434595882992
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1434595883006
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1434595883024
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1434595883066
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1434595883116
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1434595883132
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1434595883147
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1434595883159
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1434595883161
started,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1434595883194
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1434595883221
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1434595883222
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1434595883236
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1434595883246
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1434595883272
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1434595883306
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.300.v201004150625,"org.eclipse.wst.jsdt.web.core",1434595883317
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1434595883331
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1434595883341
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1434595883354
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1434595883387
started,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1434595883398
os,sysinfo,,,"win32",1434595883401
arch,sysinfo,,,"x86",1434595883401
ws,sysinfo,,,"win32",1434595883401
locale,sysinfo,,,"zh_CN",1434595883401
processors,sysinfo,,,"4",1434595883401
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1434595883401
java.runtime.version,sysinfo,,,"1.5.0_09-b01",1434595883401
java.specification.name,sysinfo,,,"Java Platform API Specification",1434595883401
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1434595883401
java.specification.version,sysinfo,,,"1.5",1434595883401
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1434595883401
java.version,sysinfo,,,"1.5.0_09",1434595883401
java.vm.info,sysinfo,,,"mixed mode",1434595883401
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1434595883401
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1434595883401
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1434595883401
java.vm.specification.version,sysinfo,,,"1.0",1434595883401
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1434595883401
java.vm.version,sysinfo,,,"1.5.0_09-b01",1434595883401
started,bundle,org.eclipse.php.server.core,2.2.0.v20100616-1900,"org.eclipse.php.server.core",1434595883545
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1434595884335
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1434595884365
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1434595884523
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1434595885042
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434595885935
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434595890556
started,bundle,org.eclipse.wst.css.core,1.1.400.v201005261534,"org.eclipse.wst.css.core",1434595894064
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1434595894068
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434595894423
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434595895773
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434595898543
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434595952239
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1434595953186
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1434595953437
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1434595953453
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1434595953633
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1434595953678
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1434595953902
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1434595954146
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1434595954163
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1434595954175
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1434595954179
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1434595954230
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1434595955928
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1434595955953
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1434595956095
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434595956917
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434595957966
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434595961546
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434595973112
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434595980108
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1434595999352
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434595999414
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434595999592
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434595999669
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1434596000229
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1434596000470
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1434596000793
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1434596001133
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1434596004048
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434596007014
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596014445
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596017838
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596037018
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596106353
executed,command,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui.add.block.comment",1434596117766
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596122293
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596123880
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596124651
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596127410
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596128248
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1434596130426
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1434596133101
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1434596134178
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596141796
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596144575
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1434596144986
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434596147515
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434596147749
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434596149669
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434596149670
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596151881
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596154533
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596158939
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596161754
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1434596163651
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434596163824
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434596163877
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434596165859
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434596165859
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1434596167573
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596168031
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434596170924
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596171242
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1434596174944
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596183769
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596184846
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434596186304
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596188323
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596189251
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596189705
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596194698
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1434596194742
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1434596195068
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434596195645
started,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1434596199956
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596199992
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596201071
executed,command,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui.phpServerShortcut.run",1434596201088
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1434596201232
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596201601
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596235321
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596237489
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596241442
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1434596241498
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596242513
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596242960
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1434596242961
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434596243625
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596244769
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596249327
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596260404
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596262951
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434596264720
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434596266846
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596267150
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434596270221
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596270604
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596273894
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596275719
executed,command,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui.format.document",1434596286406
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434596286959
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596307165
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596307838
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596308148
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596309341
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434596311399
