what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605777461
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605803963
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605804643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605807828
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605809813
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605810320
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605811770
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605816985
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605817373
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605818869
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605819602
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605820899
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605826783
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605827532
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605828527
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605829278
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605829723
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605835418
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605837931
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434605839875
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434605842706
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605852357
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605853398
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605865749
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605867039
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605867631
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605872110
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605873771
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605875427
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605875718
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605895185
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605902485
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605905401
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1434605907497
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1434605908282
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605908577
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605916085
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605916518
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605924447
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1434605926175
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1434605926871
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605927161
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605927642
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605932947
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605949367
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605950341
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605954536
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434605955744
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605956008
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605966010
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605966938
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605975461
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434605976778
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434605976975
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605977898
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605995443
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605997547
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605997667
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434605997841
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606009175
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606011032
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606011643
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606012889
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606020557
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434606032223
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434606033777
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606035033
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606037143
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434606039209
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606039507
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606048128
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606048543
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606049515
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434606063986
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606067557
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606080210
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434606089728
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606090575
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434606090689
